,company,name,ticker,date,brand,sales,transactions
4412964,Lyft,Lyft,LYFT,2017-06-02,Motivate,0,0.0
4411112,Lyft,Lyft,LYFT,2017-06-03,Lyft Scooters,0,0.0
4409259,Lyft,Lyft,LYFT,2017-06-03,Lyft Rides,275111,22324.0
4412965,Lyft,Lyft,LYFT,2017-06-03,Motivate,0,0.0
4411113,Lyft,Lyft,LYFT,2017-06-04,Lyft Scooters,0,0.0
4409260,Lyft,Lyft,LYFT,2017-06-04,Lyft Rides,251136,19962.0
4412966,Lyft,Lyft,LYFT,2017-06-04,Motivate,0,0.0
4409261,Lyft,Lyft,LYFT,2017-06-05,Lyft Rides,208198,16522.0
4412967,Lyft,Lyft,LYFT,2017-06-05,Motivate,0,0.0
4411114,Lyft,Lyft,LYFT,2017-06-05,Lyft Scooters,0,0.0
4412968,Lyft,Lyft,LYFT,2017-06-06,Motivate,0,0.0
4411115,Lyft,Lyft,LYFT,2017-06-06,Lyft Scooters,0,0.0
4409262,Lyft,Lyft,LYFT,2017-06-06,Lyft Rides,197144,15756.0
4412969,Lyft,Lyft,LYFT,2017-06-07,Motivate,0,0.0
4411116,Lyft,Lyft,LYFT,2017-06-07,Lyft Scooters,0,0.0
4409263,Lyft,Lyft,LYFT,2017-06-07,Lyft Rides,194819,15885.0
4412970,Lyft,Lyft,LYFT,2017-06-08,Motivate,0,0.0
4409264,Lyft,Lyft,LYFT,2017-06-08,Lyft Rides,192692,15621.0
4411117,Lyft,Lyft,LYFT,2017-06-08,Lyft Scooters,0,0.0
4409265,Lyft,Lyft,LYFT,2017-06-09,Lyft Rides,262699,20773.0
4412971,Lyft,Lyft,LYFT,2017-06-09,Motivate,0,0.0
4411118,Lyft,Lyft,LYFT,2017-06-09,Lyft Scooters,0,0.0
4409266,Lyft,Lyft,LYFT,2017-06-10,Lyft Rides,296060,23407.0
4412972,Lyft,Lyft,LYFT,2017-06-10,Motivate,0,0.0
4411119,Lyft,Lyft,LYFT,2017-06-10,Lyft Scooters,0,0.0
4409267,Lyft,Lyft,LYFT,2017-06-11,Lyft Rides,259136,20228.0
4412973,Lyft,Lyft,LYFT,2017-06-11,Motivate,0,0.0
4411120,Lyft,Lyft,LYFT,2017-06-11,Lyft Scooters,0,0.0
4412974,Lyft,Lyft,LYFT,2017-06-12,Motivate,0,0.0
4411121,Lyft,Lyft,LYFT,2017-06-12,Lyft Scooters,0,0.0
4409268,Lyft,Lyft,LYFT,2017-06-12,Lyft Rides,224791,17169.0
4411122,Lyft,Lyft,LYFT,2017-06-13,Lyft Scooters,0,0.0
4409269,Lyft,Lyft,LYFT,2017-06-13,Lyft Rides,201040,15345.0
4412975,Lyft,Lyft,LYFT,2017-06-13,Motivate,0,0.0
4411123,Lyft,Lyft,LYFT,2017-06-14,Lyft Scooters,0,0.0
4409270,Lyft,Lyft,LYFT,2017-06-14,Lyft Rides,206497,16240.0
4412976,Lyft,Lyft,LYFT,2017-06-14,Motivate,0,0.0
4409271,Lyft,Lyft,LYFT,2017-06-15,Lyft Rides,212557,16538.0
4412977,Lyft,Lyft,LYFT,2017-06-15,Motivate,0,0.0
4411124,Lyft,Lyft,LYFT,2017-06-15,Lyft Scooters,0,0.0
4412978,Lyft,Lyft,LYFT,2017-06-16,Motivate,0,0.0
4411125,Lyft,Lyft,LYFT,2017-06-16,Lyft Scooters,0,0.0
4409272,Lyft,Lyft,LYFT,2017-06-16,Lyft Rides,266766,20920.0
4412979,Lyft,Lyft,LYFT,2017-06-17,Motivate,0,0.0
4411126,Lyft,Lyft,LYFT,2017-06-17,Lyft Scooters,0,0.0
4409273,Lyft,Lyft,LYFT,2017-06-17,Lyft Rides,295382,23602.0
4412980,Lyft,Lyft,LYFT,2017-06-18,Motivate,0,0.0
4411127,Lyft,Lyft,LYFT,2017-06-18,Lyft Scooters,0,0.0
4409274,Lyft,Lyft,LYFT,2017-06-18,Lyft Rides,251643,19291.0
4411128,Lyft,Lyft,LYFT,2017-06-19,Lyft Scooters,0,0.0
4409275,Lyft,Lyft,LYFT,2017-06-19,Lyft Rides,212114,15940.0
4412981,Lyft,Lyft,LYFT,2017-06-19,Motivate,0,0.0
4409276,Lyft,Lyft,LYFT,2017-06-20,Lyft Rides,215291,16251.0
4412982,Lyft,Lyft,LYFT,2017-06-20,Motivate,0,0.0
4411129,Lyft,Lyft,LYFT,2017-06-20,Lyft Scooters,0,0.0
4409277,Lyft,Lyft,LYFT,2017-06-21,Lyft Rides,214698,16335.0
4412983,Lyft,Lyft,LYFT,2017-06-21,Motivate,0,0.0
4411130,Lyft,Lyft,LYFT,2017-06-21,Lyft Scooters,0,0.0
4409278,Lyft,Lyft,LYFT,2017-06-22,Lyft Rides,212156,16511.0
4412984,Lyft,Lyft,LYFT,2017-06-22,Motivate,0,0.0
4411131,Lyft,Lyft,LYFT,2017-06-22,Lyft Scooters,0,0.0
4409279,Lyft,Lyft,LYFT,2017-06-23,Lyft Rides,275659,21469.0
4411132,Lyft,Lyft,LYFT,2017-06-23,Lyft Scooters,0,0.0
4412985,Lyft,Lyft,LYFT,2017-06-23,Motivate,0,0.0
4411133,Lyft,Lyft,LYFT,2017-06-24,Lyft Scooters,0,0.0
4409280,Lyft,Lyft,LYFT,2017-06-24,Lyft Rides,309576,24142.0
4412986,Lyft,Lyft,LYFT,2017-06-24,Motivate,0,0.0
4411134,Lyft,Lyft,LYFT,2017-06-25,Lyft Scooters,0,0.0
4409281,Lyft,Lyft,LYFT,2017-06-25,Lyft Rides,270619,19904.0
4412987,Lyft,Lyft,LYFT,2017-06-25,Motivate,0,0.0
4411135,Lyft,Lyft,LYFT,2017-06-26,Lyft Scooters,0,0.0
4409282,Lyft,Lyft,LYFT,2017-06-26,Lyft Rides,229093,16612.0
4412988,Lyft,Lyft,LYFT,2017-06-26,Motivate,0,0.0
4409283,Lyft,Lyft,LYFT,2017-06-27,Lyft Rides,199545,15283.0
4412989,Lyft,Lyft,LYFT,2017-06-27,Motivate,0,0.0
4411136,Lyft,Lyft,LYFT,2017-06-27,Lyft Scooters,0,0.0
4412990,Lyft,Lyft,LYFT,2017-06-28,Motivate,0,0.0
4411137,Lyft,Lyft,LYFT,2017-06-28,Lyft Scooters,0,0.0
4409284,Lyft,Lyft,LYFT,2017-06-28,Lyft Rides,197600,15526.0
4412991,Lyft,Lyft,LYFT,2017-06-29,Motivate,0,0.0
4411138,Lyft,Lyft,LYFT,2017-06-29,Lyft Scooters,0,0.0
4409285,Lyft,Lyft,LYFT,2017-06-29,Lyft Rides,240656,19096.0
4411139,Lyft,Lyft,LYFT,2017-06-30,Lyft Scooters,0,0.0
4409286,Lyft,Lyft,LYFT,2017-06-30,Lyft Rides,290026,22758.0
4412992,Lyft,Lyft,LYFT,2017-06-30,Motivate,0,0.0
4409287,Lyft,Lyft,LYFT,2017-07-01,Lyft Rides,297609,24117.0
4412993,Lyft,Lyft,LYFT,2017-07-01,Motivate,0,0.0
4411140,Lyft,Lyft,LYFT,2017-07-01,Lyft Scooters,0,0.0
4409288,Lyft,Lyft,LYFT,2017-07-02,Lyft Rides,246679,20180.0
4412994,Lyft,Lyft,LYFT,2017-07-02,Motivate,0,0.0
4411141,Lyft,Lyft,LYFT,2017-07-02,Lyft Scooters,0,0.0
4409289,Lyft,Lyft,LYFT,2017-07-03,Lyft Rides,207165,16954.0
4412995,Lyft,Lyft,LYFT,2017-07-03,Motivate,0,0.0
4411142,Lyft,Lyft,LYFT,2017-07-03,Lyft Scooters,0,0.0
4412996,Lyft,Lyft,LYFT,2017-07-04,Motivate,0,0.0
4411143,Lyft,Lyft,LYFT,2017-07-04,Lyft Scooters,0,0.0
4409290,Lyft,Lyft,LYFT,2017-07-04,Lyft Rides,227300,18022.0
4411144,Lyft,Lyft,LYFT,2017-07-05,Lyft Scooters,0,0.0
4409291,Lyft,Lyft,LYFT,2017-07-05,Lyft Rides,214524,16517.0
4412997,Lyft,Lyft,LYFT,2017-07-05,Motivate,0,0.0
4411145,Lyft,Lyft,LYFT,2017-07-06,Lyft Scooters,0,0.0
4409292,Lyft,Lyft,LYFT,2017-07-06,Lyft Rides,186119,14872.0
4412998,Lyft,Lyft,LYFT,2017-07-06,Motivate,0,0.0
4411146,Lyft,Lyft,LYFT,2017-07-07,Lyft Scooters,0,0.0
4412999,Lyft,Lyft,LYFT,2017-07-07,Motivate,0,0.0
4409293,Lyft,Lyft,LYFT,2017-07-07,Lyft Rides,233920,19953.0
4413000,Lyft,Lyft,LYFT,2017-07-08,Motivate,0,0.0
4411147,Lyft,Lyft,LYFT,2017-07-08,Lyft Scooters,0,0.0
4409294,Lyft,Lyft,LYFT,2017-07-08,Lyft Rides,262826,22572.0
4413001,Lyft,Lyft,LYFT,2017-07-09,Motivate,0,0.0
4411148,Lyft,Lyft,LYFT,2017-07-09,Lyft Scooters,0,0.0
4409295,Lyft,Lyft,LYFT,2017-07-09,Lyft Rides,243803,20444.0
4413002,Lyft,Lyft,LYFT,2017-07-10,Motivate,0,0.0
4411149,Lyft,Lyft,LYFT,2017-07-10,Lyft Scooters,0,0.0
4409296,Lyft,Lyft,LYFT,2017-07-10,Lyft Rides,208464,17375.0
4411150,Lyft,Lyft,LYFT,2017-07-11,Lyft Scooters,0,0.0
4409297,Lyft,Lyft,LYFT,2017-07-11,Lyft Rides,200126,16910.0
4413003,Lyft,Lyft,LYFT,2017-07-11,Motivate,0,0.0
4409298,Lyft,Lyft,LYFT,2017-07-12,Lyft Rides,216429,18155.0
4413004,Lyft,Lyft,LYFT,2017-07-12,Motivate,0,0.0
4411151,Lyft,Lyft,LYFT,2017-07-12,Lyft Scooters,0,0.0
4409299,Lyft,Lyft,LYFT,2017-07-13,Lyft Rides,224395,18235.0
4413005,Lyft,Lyft,LYFT,2017-07-13,Motivate,0,0.0
4411152,Lyft,Lyft,LYFT,2017-07-13,Lyft Scooters,0,0.0
4409300,Lyft,Lyft,LYFT,2017-07-14,Lyft Rides,279344,22441.0
4411153,Lyft,Lyft,LYFT,2017-07-14,Lyft Scooters,0,0.0
4413006,Lyft,Lyft,LYFT,2017-07-14,Motivate,0,0.0
4411154,Lyft,Lyft,LYFT,2017-07-15,Lyft Scooters,0,0.0
4409301,Lyft,Lyft,LYFT,2017-07-15,Lyft Rides,298327,24247.0
4413007,Lyft,Lyft,LYFT,2017-07-15,Motivate,0,0.0
4411155,Lyft,Lyft,LYFT,2017-07-16,Lyft Scooters,0,0.0
4409302,Lyft,Lyft,LYFT,2017-07-16,Lyft Rides,255998,20463.0
4413008,Lyft,Lyft,LYFT,2017-07-16,Motivate,0,0.0
4411156,Lyft,Lyft,LYFT,2017-07-17,Lyft Scooters,0,0.0
4409303,Lyft,Lyft,LYFT,2017-07-17,Lyft Rides,214126,16269.0
4413009,Lyft,Lyft,LYFT,2017-07-17,Motivate,0,0.0
4409304,Lyft,Lyft,LYFT,2017-07-18,Lyft Rides,215333,17108.0
4413010,Lyft,Lyft,LYFT,2017-07-18,Motivate,0,0.0
4411157,Lyft,Lyft,LYFT,2017-07-18,Lyft Scooters,0,0.0
4413011,Lyft,Lyft,LYFT,2017-07-19,Motivate,0,0.0
4411158,Lyft,Lyft,LYFT,2017-07-19,Lyft Scooters,0,0.0
4409305,Lyft,Lyft,LYFT,2017-07-19,Lyft Rides,217617,17229.0
4413012,Lyft,Lyft,LYFT,2017-07-20,Motivate,0,0.0
4411159,Lyft,Lyft,LYFT,2017-07-20,Lyft Scooters,0,0.0
4409306,Lyft,Lyft,LYFT,2017-07-20,Lyft Rides,222098,17487.0
4413013,Lyft,Lyft,LYFT,2017-07-21,Motivate,0,0.0
4411160,Lyft,Lyft,LYFT,2017-07-21,Lyft Scooters,0,0.0
4409307,Lyft,Lyft,LYFT,2017-07-21,Lyft Rides,300813,23574.0
4413014,Lyft,Lyft,LYFT,2017-07-22,Motivate,0,0.0
4409308,Lyft,Lyft,LYFT,2017-07-22,Lyft Rides,312842,24741.0
4411161,Lyft,Lyft,LYFT,2017-07-22,Lyft Scooters,0,0.0
4409309,Lyft,Lyft,LYFT,2017-07-23,Lyft Rides,287939,22300.0
4413015,Lyft,Lyft,LYFT,2017-07-23,Motivate,0,0.0
4411162,Lyft,Lyft,LYFT,2017-07-23,Lyft Scooters,0,0.0
4409310,Lyft,Lyft,LYFT,2017-07-24,Lyft Rides,232014,18075.0
4413016,Lyft,Lyft,LYFT,2017-07-24,Motivate,0,0.0
4411163,Lyft,Lyft,LYFT,2017-07-24,Lyft Scooters,0,0.0
4409311,Lyft,Lyft,LYFT,2017-07-25,Lyft Rides,220843,17233.0
4413017,Lyft,Lyft,LYFT,2017-07-25,Motivate,0,0.0
4411164,Lyft,Lyft,LYFT,2017-07-25,Lyft Scooters,0,0.0
4413018,Lyft,Lyft,LYFT,2017-07-26,Motivate,0,0.0
4411165,Lyft,Lyft,LYFT,2017-07-26,Lyft Scooters,0,0.0
4409312,Lyft,Lyft,LYFT,2017-07-26,Lyft Rides,237634,18899.0
4411166,Lyft,Lyft,LYFT,2017-07-27,Lyft Scooters,0,0.0
4409313,Lyft,Lyft,LYFT,2017-07-27,Lyft Rides,245584,19424.0
4413019,Lyft,Lyft,LYFT,2017-07-27,Motivate,0,0.0
4411167,Lyft,Lyft,LYFT,2017-07-28,Lyft Scooters,0,0.0
4409314,Lyft,Lyft,LYFT,2017-07-28,Lyft Rides,281671,21968.0
4413020,Lyft,Lyft,LYFT,2017-07-28,Motivate,0,0.0
4409315,Lyft,Lyft,LYFT,2017-07-29,Lyft Rides,298571,23291.0
4413021,Lyft,Lyft,LYFT,2017-07-29,Motivate,0,0.0
4411168,Lyft,Lyft,LYFT,2017-07-29,Lyft Scooters,0,0.0
4413022,Lyft,Lyft,LYFT,2017-07-30,Motivate,0,0.0
4411169,Lyft,Lyft,LYFT,2017-07-30,Lyft Scooters,0,0.0
4409316,Lyft,Lyft,LYFT,2017-07-30,Lyft Rides,269017,20552.0
4413023,Lyft,Lyft,LYFT,2017-07-31,Motivate,0,0.0
4411170,Lyft,Lyft,LYFT,2017-07-31,Lyft Scooters,0,0.0
4409317,Lyft,Lyft,LYFT,2017-07-31,Lyft Rides,225933,16995.0
4413024,Lyft,Lyft,LYFT,2017-08-01,Motivate,0,0.0
4411171,Lyft,Lyft,LYFT,2017-08-01,Lyft Scooters,0,0.0
4409318,Lyft,Lyft,LYFT,2017-08-01,Lyft Rides,205543,15621.0
4411172,Lyft,Lyft,LYFT,2017-08-02,Lyft Scooters,0,0.0
4409319,Lyft,Lyft,LYFT,2017-08-02,Lyft Rides,196294,15402.0
4413025,Lyft,Lyft,LYFT,2017-08-02,Motivate,0,0.0
4409320,Lyft,Lyft,LYFT,2017-08-03,Lyft Rides,220451,17218.0
4413026,Lyft,Lyft,LYFT,2017-08-03,Motivate,0,0.0
4411173,Lyft,Lyft,LYFT,2017-08-03,Lyft Scooters,0,0.0
4409321,Lyft,Lyft,LYFT,2017-08-04,Lyft Rides,289319,22438.0
4413027,Lyft,Lyft,LYFT,2017-08-04,Motivate,0,0.0
4411174,Lyft,Lyft,LYFT,2017-08-04,Lyft Scooters,0,0.0
4409322,Lyft,Lyft,LYFT,2017-08-05,Lyft Rides,317893,25224.0
4411175,Lyft,Lyft,LYFT,2017-08-05,Lyft Scooters,0,0.0
4413028,Lyft,Lyft,LYFT,2017-08-05,Motivate,0,0.0
4411176,Lyft,Lyft,LYFT,2017-08-06,Lyft Scooters,0,0.0
4409323,Lyft,Lyft,LYFT,2017-08-06,Lyft Rides,275363,21332.0
4413029,Lyft,Lyft,LYFT,2017-08-06,Motivate,0,0.0
4411177,Lyft,Lyft,LYFT,2017-08-07,Lyft Scooters,0,0.0
4409324,Lyft,Lyft,LYFT,2017-08-07,Lyft Rides,242941,18693.0
4413030,Lyft,Lyft,LYFT,2017-08-07,Motivate,0,0.0
4411178,Lyft,Lyft,LYFT,2017-08-08,Lyft Scooters,0,0.0
4409325,Lyft,Lyft,LYFT,2017-08-08,Lyft Rides,224408,17715.0
4413031,Lyft,Lyft,LYFT,2017-08-08,Motivate,0,0.0
4409326,Lyft,Lyft,LYFT,2017-08-09,Lyft Rides,209481,16223.0
4413032,Lyft,Lyft,LYFT,2017-08-09,Motivate,0,0.0
4411179,Lyft,Lyft,LYFT,2017-08-09,Lyft Scooters,0,0.0
4413033,Lyft,Lyft,LYFT,2017-08-10,Motivate,0,0.0
4411180,Lyft,Lyft,LYFT,2017-08-10,Lyft Scooters,0,0.0
4409327,Lyft,Lyft,LYFT,2017-08-10,Lyft Rides,217100,16983.0
4413034,Lyft,Lyft,LYFT,2017-08-11,Motivate,0,0.0
4411181,Lyft,Lyft,LYFT,2017-08-11,Lyft Scooters,0,0.0
4409328,Lyft,Lyft,LYFT,2017-08-11,Lyft Rides,294234,22650.0
4413035,Lyft,Lyft,LYFT,2017-08-12,Motivate,0,0.0
4409329,Lyft,Lyft,LYFT,2017-08-12,Lyft Rides,328102,25546.0
4411182,Lyft,Lyft,LYFT,2017-08-12,Lyft Scooters,0,0.0
4409330,Lyft,Lyft,LYFT,2017-08-13,Lyft Rides,286445,21741.0
4413036,Lyft,Lyft,LYFT,2017-08-13,Motivate,0,0.0
4411183,Lyft,Lyft,LYFT,2017-08-13,Lyft Scooters,0,0.0
4409331,Lyft,Lyft,LYFT,2017-08-14,Lyft Rides,233412,17159.0
4413037,Lyft,Lyft,LYFT,2017-08-14,Motivate,0,0.0
4411184,Lyft,Lyft,LYFT,2017-08-14,Lyft Scooters,0,0.0
4409332,Lyft,Lyft,LYFT,2017-08-15,Lyft Rides,222686,16774.0
4413038,Lyft,Lyft,LYFT,2017-08-15,Motivate,0,0.0
4411185,Lyft,Lyft,LYFT,2017-08-15,Lyft Scooters,0,0.0
4413039,Lyft,Lyft,LYFT,2017-08-16,Motivate,0,0.0
4411186,Lyft,Lyft,LYFT,2017-08-16,Lyft Scooters,0,0.0
4409333,Lyft,Lyft,LYFT,2017-08-16,Lyft Rides,219781,16999.0
4411187,Lyft,Lyft,LYFT,2017-08-17,Lyft Scooters,0,0.0
4409334,Lyft,Lyft,LYFT,2017-08-17,Lyft Rides,242097,18594.0
4413040,Lyft,Lyft,LYFT,2017-08-17,Motivate,0,0.0
4411188,Lyft,Lyft,LYFT,2017-08-18,Lyft Scooters,0,0.0
4409335,Lyft,Lyft,LYFT,2017-08-18,Lyft Rides,303844,23866.0
4413041,Lyft,Lyft,LYFT,2017-08-18,Motivate,0,0.0
4411189,Lyft,Lyft,LYFT,2017-08-19,Lyft Scooters,0,0.0
4409336,Lyft,Lyft,LYFT,2017-08-19,Lyft Rides,316933,24321.0
4413042,Lyft,Lyft,LYFT,2017-08-19,Motivate,0,0.0
4411190,Lyft,Lyft,LYFT,2017-08-20,Lyft Scooters,0,0.0
4413043,Lyft,Lyft,LYFT,2017-08-20,Motivate,0,0.0
4409337,Lyft,Lyft,LYFT,2017-08-20,Lyft Rides,264764,20088.0
4413044,Lyft,Lyft,LYFT,2017-08-21,Motivate,0,0.0
4411191,Lyft,Lyft,LYFT,2017-08-21,Lyft Scooters,0,0.0
4409338,Lyft,Lyft,LYFT,2017-08-21,Lyft Rides,211703,15963.0
4413045,Lyft,Lyft,LYFT,2017-08-22,Motivate,0,0.0
4411192,Lyft,Lyft,LYFT,2017-08-22,Lyft Scooters,0,0.0
4409339,Lyft,Lyft,LYFT,2017-08-22,Lyft Rides,211163,16058.0
4413046,Lyft,Lyft,LYFT,2017-08-23,Motivate,0,0.0
4411193,Lyft,Lyft,LYFT,2017-08-23,Lyft Scooters,0,0.0
4409340,Lyft,Lyft,LYFT,2017-08-23,Lyft Rides,233497,17878.0
4411194,Lyft,Lyft,LYFT,2017-08-24,Lyft Scooters,0,0.0
4409341,Lyft,Lyft,LYFT,2017-08-24,Lyft Rides,222266,17056.0
4413047,Lyft,Lyft,LYFT,2017-08-24,Motivate,0,0.0
4409342,Lyft,Lyft,LYFT,2017-08-25,Lyft Rides,276816,21477.0
4413048,Lyft,Lyft,LYFT,2017-08-25,Motivate,0,0.0
4411195,Lyft,Lyft,LYFT,2017-08-25,Lyft Scooters,0,0.0
4409343,Lyft,Lyft,LYFT,2017-08-26,Lyft Rides,311637,23975.0
4413049,Lyft,Lyft,LYFT,2017-08-26,Motivate,0,0.0
4411196,Lyft,Lyft,LYFT,2017-08-26,Lyft Scooters,0,0.0
4413050,Lyft,Lyft,LYFT,2017-08-27,Motivate,0,0.0
4411197,Lyft,Lyft,LYFT,2017-08-27,Lyft Scooters,0,0.0
4409344,Lyft,Lyft,LYFT,2017-08-27,Lyft Rides,276827,20424.0
4411198,Lyft,Lyft,LYFT,2017-08-28,Lyft Scooters,0,0.0
4409345,Lyft,Lyft,LYFT,2017-08-28,Lyft Rides,217042,16203.0
4413051,Lyft,Lyft,LYFT,2017-08-28,Motivate,0,0.0
4411199,Lyft,Lyft,LYFT,2017-08-29,Lyft Scooters,0,0.0
4409346,Lyft,Lyft,LYFT,2017-08-29,Lyft Rides,194915,14829.0
4413052,Lyft,Lyft,LYFT,2017-08-29,Motivate,0,0.0
4411200,Lyft,Lyft,LYFT,2017-08-30,Lyft Scooters,0,0.0
4409347,Lyft,Lyft,LYFT,2017-08-30,Lyft Rides,210742,16460.0
4413053,Lyft,Lyft,LYFT,2017-08-30,Motivate,0,0.0
4409348,Lyft,Lyft,LYFT,2017-08-31,Lyft Rides,221626,17329.0
4413054,Lyft,Lyft,LYFT,2017-08-31,Motivate,0,0.0
4411201,Lyft,Lyft,LYFT,2017-08-31,Lyft Scooters,0,0.0
4413055,Lyft,Lyft,LYFT,2017-09-01,Motivate,0,0.0
4411202,Lyft,Lyft,LYFT,2017-09-01,Lyft Scooters,0,0.0
4409349,Lyft,Lyft,LYFT,2017-09-01,Lyft Rides,297413,22179.0
4413056,Lyft,Lyft,LYFT,2017-09-02,Motivate,0,0.0
4411203,Lyft,Lyft,LYFT,2017-09-02,Lyft Scooters,0,0.0
4409350,Lyft,Lyft,LYFT,2017-09-02,Lyft Rides,330822,25054.0
4413057,Lyft,Lyft,LYFT,2017-09-03,Motivate,0,0.0
4409351,Lyft,Lyft,LYFT,2017-09-03,Lyft Rides,289455,22129.0
4411204,Lyft,Lyft,LYFT,2017-09-03,Lyft Scooters,0,0.0
4409352,Lyft,Lyft,LYFT,2017-09-04,Lyft Rides,240943,17487.0
4413058,Lyft,Lyft,LYFT,2017-09-04,Motivate,0,0.0
4411205,Lyft,Lyft,LYFT,2017-09-04,Lyft Scooters,0,0.0
4409353,Lyft,Lyft,LYFT,2017-09-05,Lyft Rides,246251,17895.0
4413059,Lyft,Lyft,LYFT,2017-09-05,Motivate,0,0.0
4411206,Lyft,Lyft,LYFT,2017-09-05,Lyft Scooters,0,0.0
4409354,Lyft,Lyft,LYFT,2017-09-06,Lyft Rides,222742,16587.0
4413060,Lyft,Lyft,LYFT,2017-09-06,Motivate,0,0.0
4411207,Lyft,Lyft,LYFT,2017-09-06,Lyft Scooters,0,0.0
4413061,Lyft,Lyft,LYFT,2017-09-07,Motivate,0,0.0
4411208,Lyft,Lyft,LYFT,2017-09-07,Lyft Scooters,0,0.0
4409355,Lyft,Lyft,LYFT,2017-09-07,Lyft Rides,225547,17080.0
4411209,Lyft,Lyft,LYFT,2017-09-08,Lyft Scooters,0,0.0
4409356,Lyft,Lyft,LYFT,2017-09-08,Lyft Rides,275382,21297.0
4413062,Lyft,Lyft,LYFT,2017-09-08,Motivate,0,0.0
4411210,Lyft,Lyft,LYFT,2017-09-09,Lyft Scooters,0,0.0
4409357,Lyft,Lyft,LYFT,2017-09-09,Lyft Rides,309380,24188.0
4413063,Lyft,Lyft,LYFT,2017-09-09,Motivate,0,0.0
4411211,Lyft,Lyft,LYFT,2017-09-10,Lyft Scooters,0,0.0
4413064,Lyft,Lyft,LYFT,2017-09-10,Motivate,0,0.0
4409358,Lyft,Lyft,LYFT,2017-09-10,Lyft Rides,274424,21011.0
4413065,Lyft,Lyft,LYFT,2017-09-11,Motivate,0,0.0
4411212,Lyft,Lyft,LYFT,2017-09-11,Lyft Scooters,0,0.0
4409359,Lyft,Lyft,LYFT,2017-09-11,Lyft Rides,237669,17779.0
4413066,Lyft,Lyft,LYFT,2017-09-12,Motivate,0,0.0
4411213,Lyft,Lyft,LYFT,2017-09-12,Lyft Scooters,0,0.0
4409360,Lyft,Lyft,LYFT,2017-09-12,Lyft Rides,219744,16342.0
4413067,Lyft,Lyft,LYFT,2017-09-13,Motivate,0,0.0
4411214,Lyft,Lyft,LYFT,2017-09-13,Lyft Scooters,0,0.0
4409361,Lyft,Lyft,LYFT,2017-09-13,Lyft Rides,219375,16325.0
4411215,Lyft,Lyft,LYFT,2017-09-14,Lyft Scooters,0,0.0
4409362,Lyft,Lyft,LYFT,2017-09-14,Lyft Rides,233432,17237.0
4413068,Lyft,Lyft,LYFT,2017-09-14,Motivate,0,0.0
4409363,Lyft,Lyft,LYFT,2017-09-15,Lyft Rides,315936,23256.0
4413069,Lyft,Lyft,LYFT,2017-09-15,Motivate,0,0.0
4411216,Lyft,Lyft,LYFT,2017-09-15,Lyft Scooters,0,0.0
4409364,Lyft,Lyft,LYFT,2017-09-16,Lyft Rides,356263,26566.0
4413070,Lyft,Lyft,LYFT,2017-09-16,Motivate,0,0.0
4411217,Lyft,Lyft,LYFT,2017-09-16,Lyft Scooters,0,0.0
4409365,Lyft,Lyft,LYFT,2017-09-17,Lyft Rides,310387,22818.0
4413071,Lyft,Lyft,LYFT,2017-09-17,Motivate,0,0.0
4411218,Lyft,Lyft,LYFT,2017-09-17,Lyft Scooters,0,0.0
4409366,Lyft,Lyft,LYFT,2017-09-18,Lyft Rides,264592,18956.0
4411219,Lyft,Lyft,LYFT,2017-09-18,Lyft Scooters,0,0.0
4413072,Lyft,Lyft,LYFT,2017-09-18,Motivate,0,0.0
4411220,Lyft,Lyft,LYFT,2017-09-19,Lyft Scooters,0,0.0
4409367,Lyft,Lyft,LYFT,2017-09-19,Lyft Rides,247079,18283.0
4413073,Lyft,Lyft,LYFT,2017-09-19,Motivate,0,0.0
4411221,Lyft,Lyft,LYFT,2017-09-20,Lyft Scooters,0,0.0
4409368,Lyft,Lyft,LYFT,2017-09-20,Lyft Rides,221642,16314.0
4413074,Lyft,Lyft,LYFT,2017-09-20,Motivate,0,0.0
4411222,Lyft,Lyft,LYFT,2017-09-21,Lyft Scooters,0,0.0
4409369,Lyft,Lyft,LYFT,2017-09-21,Lyft Rides,226279,17235.0
4413075,Lyft,Lyft,LYFT,2017-09-21,Motivate,0,0.0
4409370,Lyft,Lyft,LYFT,2017-09-22,Lyft Rides,299516,22739.0
4413076,Lyft,Lyft,LYFT,2017-09-22,Motivate,0,0.0
4411223,Lyft,Lyft,LYFT,2017-09-22,Lyft Scooters,0,0.0
4413077,Lyft,Lyft,LYFT,2017-09-23,Motivate,0,0.0
4411224,Lyft,Lyft,LYFT,2017-09-23,Lyft Scooters,0,0.0
4409371,Lyft,Lyft,LYFT,2017-09-23,Lyft Rides,359922,27680.0
4413078,Lyft,Lyft,LYFT,2017-09-24,Motivate,0,0.0
4411225,Lyft,Lyft,LYFT,2017-09-24,Lyft Scooters,0,0.0
4409372,Lyft,Lyft,LYFT,2017-09-24,Lyft Rides,317538,23640.0
4411226,Lyft,Lyft,LYFT,2017-09-25,Lyft Scooters,0,0.0
4409373,Lyft,Lyft,LYFT,2017-09-25,Lyft Rides,259900,18984.0
4413079,Lyft,Lyft,LYFT,2017-09-25,Motivate,0,0.0
4409374,Lyft,Lyft,LYFT,2017-09-26,Lyft Rides,254526,18689.0
4413080,Lyft,Lyft,LYFT,2017-09-26,Motivate,0,0.0
4411227,Lyft,Lyft,LYFT,2017-09-26,Lyft Scooters,0,0.0
